job_id,company_id,job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg
17333,856,Data Analyst,Systems Data Analyst Jobs,"Laurel, MD",via Clearance Jobs,Full-time,False,"New York, United States",2023-06-02 17:00:23,False,True,United States,,,
17339,857,Data Scientist,"Senior/Lead, Data Scientist","Fort Worth, TX",via Snagajob,Full-time,False,Sudan,2023-07-21 18:01:28,False,True,Sudan,,,
17343,152,Senior Data Analyst,Senior Data Analyst,"Austin, TX",via BeBee,Full-time,False,"Texas, United States",2023-11-25 17:00:38,False,True,United States,,,
17463,859,Data Engineer,Jr Data Engineer Jobs,"Lorton, VA",via Clearance Jobs,Full-time,False,"Illinois, United States",2023-04-07 17:05:52,False,False,United States,,,
17468,860,Data Scientist,Data Specialist,"Clearwater, FL",via Indeed,Full-time,False,"Florida, United States",2023-11-27 17:02:32,True,True,United States,hour,,20.0
17475,861,Data Engineer,AWS Data Engineer,"Foster City, CA",via LinkedIn,Full-time,False,"Florida, United States",2023-03-06 17:54:29,False,False,United States,,,
17482,862,Data Engineer,Data Engineer,"Wołów, Poland",via Praca Trabajo.org,Full-time,False,Poland,2023-06-25 17:59:06,False,False,Poland,,,
17514,863,Data Scientist,Senior Data Scientist Jobs,Virginia,via Clearance Jobs,Full-time,False,"New York, United States",2023-06-21 17:03:18,False,True,United States,,,
17515,864,Data Scientist,"Lead Data Scientist, Risk Data Mining, BRIC",Singapore,via BeBee Singapore,Contractor,False,Singapore,2023-06-24 17:19:46,False,False,Singapore,,,
17541,865,Senior Data Engineer,Senior Cloud Data Engineer (REMOTE),"Houston, TX",via Central Illinois Proud Jobs,Full-time,False,"Illinois, United States",2023-04-06 17:08:31,False,True,United States,,,
17573,866,Business Analyst,Marketing Analyst,"Fort Lauderdale, FL",via LinkedIn,Full-time,False,"Florida, United States",2023-10-18 17:02:15,True,True,United States,,,
17596,867,Data Engineer,Data Engineer,Dubai - United Arab Emirates,via BeBee,Full-time,False,United Arab Emirates,2023-02-20 17:55:08,True,False,United Arab Emirates,,,
17605,868,Senior Data Engineer,Senior Data Engineer,Spain,via BeBee,Full-time,False,Spain,2023-02-02 17:22:04,True,False,Spain,,,
17644,869,Data Scientist,Data Scientist,"Hampshire, UK",via WJHL Jobs,Full-time,False,United Kingdom,2023-04-27 17:21:06,False,False,United Kingdom,,,
17662,870,Senior Data Scientist,Senior Database Engineer (C++),Anywhere,via LinkedIn,Full-time,True,United Kingdom,2023-12-29 17:17:33,False,False,United Kingdom,,,
17692,871,Data Analyst,Salesforce Data Analyst - CPQ and Core CRM Experience,United Kingdom,via WOWKtv Jobs,Contractor,False,United Kingdom,2023-04-19 17:22:11,True,False,United Kingdom,,,
17733,872,Software Engineer,Инженер данных (Python),Anywhere,via hh.ru,Full-time,True,Russia,2023-10-07 17:42:40,True,False,Russia,,,
17741,49,Senior Data Engineer,"Data Engineer, Senior - Now Hiring","CAMP SMITH, HI",via Snagajob,Full-time,False,Georgia,2023-05-05 18:23:32,False,True,United States,,,
17743,874,Data Analyst,"Data Analyst, Supply Chain",Florida,via LinkedIn,Full-time,False,"Florida, United States",2023-08-24 17:03:20,False,True,United States,,,
17786,875,Data Scientist,Data Scientist – Paris – CDI,"Paris, France",via Indeed,Full-time,False,France,2023-03-31 17:25:53,False,False,France,,,
17789,876,Senior Data Analyst,Senior Data Analyst | Data Engineer (Remote),"Berlin, Germany",via HR Software For Growing Businesses | Freshteam,Full-time,False,Germany,2023-02-12 17:35:33,True,False,Germany,,,
17796,877,Senior Data Engineer,Senior Big Data Engineer,Canada,via BeBee Canada,Full-time,False,Canada,2023-07-31 17:35:00,False,False,Canada,,,
17800,878,Data Engineer,Azure Data Engineer,Netherlands,via BeBee,Full-time,False,Netherlands,2023-12-01 17:27:02,True,False,Netherlands,,,
17815,879,Data Engineer,Data Requirements Engineer,"São Domingos de Rana, Portugal",via BeBee Portugal,Full-time,False,Portugal,2023-03-02 17:33:18,False,False,Portugal,,,
17818,880,Data Engineer,Azure Data engineer,Anywhere,via LinkedIn,Full-time and Temp work,True,"Illinois, United States",2023-09-26 17:09:29,False,False,United States,,,
17827,881,Data Engineer,HPC and Data Science Application Engineer Jobs,"Oak Ridge, TN",via Clearance Jobs,Full-time,False,"Florida, United States",2023-01-23 17:05:55,False,True,United States,,,
17850,582,Data Engineer,Data Engineer (W2 only),"McLean, VA",via Melga,Full-time,False,"New York, United States",2023-02-21 17:27:33,False,True,United States,,,
17869,156,Data Scientist,Data Scientist,"Dunwoody, GA",via KSNT Jobs,Full-time,False,"Illinois, United States",2023-06-04 17:25:53,False,True,United States,,,
17871,884,Data Engineer,Immediate requirement For Data Engineer,"Bengaluru, Karnataka, India",via BeBee India,Full-time,False,India,2023-05-08 17:17:37,False,False,India,,,
17876,437,Cloud Engineer,GCP Engineer,"Bengaluru, Karnataka, India",via LinkedIn,Full-time,False,India,2023-11-09 17:11:44,False,False,India,,,
17882,886,Data Engineer,Apprenti-e Data Engineer,France,via BeBee,Full-time,False,France,2023-03-18 17:26:24,False,False,France,,,
17894,887,Data Analyst,Product Data Analyst,"Miramar, FL",via Dice,Contractor,False,"Florida, United States",2023-07-19 17:02:24,True,True,United States,hour,,37.5
17922,888,Data Scientist,Earth Observation Data Scientist Barcelona,"Barcelona, Spain",via LinkedIn,Full-time,False,Spain,2023-10-07 17:43:21,False,False,Spain,,,
17924,889,Software Engineer,Software Engineer,"Bengaluru, Karnataka, India",via Indeed,Full-time,False,India,2023-09-27 17:12:59,False,False,India,,,
17939,890,Business Analyst,"Manager - Sales Support, Planning and Analytics (Sales and...",Nigeria,via Trabajo.org,Full-time,False,Nigeria,2023-07-08 17:18:14,False,False,Nigeria,,,
17964,337,Data Engineer,Need a Data Engineer to Function as a Utility Player,Anywhere,via Upwork,Contractor,True,"California, United States",2023-07-25 17:07:09,True,False,United States,hour,,37.5
18018,892,Data Engineer,Data Engineer,"Bexleyheath, UK",via My Stateline Jobs,Full-time,False,United Kingdom,2023-05-29 17:11:07,False,False,United Kingdom,,,
18023,893,Data Scientist,Data Scientist with Python Samarth,"Denver, CO",via KTAL News Jobs,Full-time,False,"Texas, United States",2023-04-20 17:02:16,False,False,United States,,,
18056,414,Data Engineer,Data Engineer - Talend,Dubai - United Arab Emirates,via Work4,Full-time,False,United Arab Emirates,2023-06-06 17:29:39,False,False,United Arab Emirates,,,
18082,895,Data Engineer,Lead Big Data Engineer - Medicaid Segment,"Des Moines, IA",via Nexxt,Full-time,False,Georgia,2023-07-19 17:34:06,False,False,United States,,,
18092,896,Data Engineer,Data Engineer (W2 : Hybrid),"Boston, MA",via LinkedIn,Contractor,False,Sudan,2023-01-23 18:28:00,False,False,Sudan,,,
18108,311,Senior Data Engineer,"Senior Data Engineer (AWS, SQL, Python)","London, UK",via WJHL Jobs,Full-time,False,United Kingdom,2023-06-28 18:01:07,True,False,United Kingdom,,,
18125,898,Data Analyst,Analytics Engineer (Data Visualisation/BI),"Sochi, Russia",via GameJobs.co,Full-time,False,Russia,2023-11-02 17:37:50,True,False,Russia,,,
18150,53,Senior Data Scientist,Data Scientist Senior - Telematics and Internet of Things (IoT),"Plano, TX",via LinkedIn,Full-time,False,"Texas, United States",2023-11-23 17:03:25,False,True,United States,,,
18165,900,Data Engineer,Data Engineer,"San Jose, CA",via LinkedIn,Full-time,False,"Florida, United States",2023-03-29 17:34:11,False,False,United States,,,
18185,901,Data Engineer,Treasury Data Engineer,Riyadh Saudi Arabia,via BeBee,Full-time,False,Saudi Arabia,2023-07-05 17:21:04,True,False,Saudi Arabia,,,
18187,902,Data Engineer,Finance IT Principal Data Engineer,"Eden Prairie, MN",via LinkedIn,Full-time,False,Georgia,2023-04-01 17:57:16,False,False,United States,,,
18218,903,Data Scientist,Consultor Data Science,"Lima, Peru",via BeBee Perú,Full-time,False,Peru,2023-03-23 17:28:55,False,False,Peru,,,
18243,904,Senior Data Engineer,Senior BI Data Engineer,"Sanibel, FL",via Jobs By Care,Full-time,False,"Illinois, United States",2023-11-04 17:28:31,False,False,United States,,,
18304,905,Machine Learning Engineer,Machine Learning Specialist,"Lisbon, Portugal",via Empregos Trabajo.org,Full-time,False,Portugal,2023-08-12 17:25:46,False,False,Portugal,,,
18308,69,Senior Data Analyst,Senior Data Analyst,"Sacramento, CA",via Nexxt,Full-time,False,"California, United States",2023-10-26 17:00:56,False,True,United States,,,
18320,907,Data Analyst,Data Analyst,"Prato, Province of Prato, Italy",via Trabajo. Org,Full-time,False,Italy,2023-07-15 17:11:36,True,False,Italy,,,
18333,908,Data Scientist,Analytics Engineer,"Montevideo, Montevideo Department, Uruguay",via BeBee Uruguay,Full-time,False,Uruguay,2023-12-20 17:38:33,True,False,Uruguay,,,
18341,909,Senior Data Engineer,Sr. Data Engineer-expert,Anywhere,via LinkedIn,Full-time,True,"Texas, United States",2023-12-12 17:23:26,False,False,United States,,,
18358,910,Data Engineer,mgr engineer - Data Engineering,"Seattle, WA",via LinkedIn,Full-time,False,"Florida, United States",2023-07-21 17:11:33,True,False,United States,,,
18361,911,Data Engineer,Associate Mechanical Engineer – Building Services Design – Data...,"Cork, Ireland",via SimplyHired,Full-time,False,Ireland,2023-12-19 17:49:48,True,False,Ireland,,,
18378,912,Data Engineer,Data Engineer with MongoDB,"Dallas, TX",via LinkedIn,Full-time,False,"California, United States",2023-03-09 17:09:36,False,False,United States,,,
18379,913,Senior Data Engineer,Senior Data Engineer,"Boston, MA",via My ArkLaMiss Jobs,Full-time,False,Sudan,2023-01-05 17:55:30,True,False,Sudan,,,
18381,914,Data Scientist,Data Architect / Data Scientist,United States,via Indeed,Full-time,False,Sudan,2023-11-08 18:03:30,False,False,Sudan,,,
18443,154,Senior Data Engineer,Senior Data Engineer-Remote Eligible,"Boston, MA",via Monster,Full-time,False,"California, United States",2023-03-01 17:14:59,False,True,United States,,,
18453,184,Data Scientist,Junior Data Scientist Jobs,,via Clearance Jobs,Full-time,False,South Korea,2023-03-04 17:27:13,False,False,South Korea,,,
18454,917,Data Scientist,Data Scientist,Anywhere,via LinkedIn,Contractor,True,Pakistan,2023-11-10 17:34:03,False,False,Pakistan,,,
18480,918,Data Scientist,Data Scientist - Remote  from Africa,Anywhere,via Jobgether,Full-time,True,Kenya,2023-11-13 18:07:03,False,False,Kenya,,,
18522,919,Senior Data Scientist,"Senior Director, Data Science (Remote based in the US)",Anywhere,via LinkedIn,Full-time,True,"Illinois, United States",2023-11-16 17:03:59,False,True,United States,,,
18527,920,Data Engineer,Spatial Data Engineer,New York,via LinkedIn,Full-time,False,"Florida, United States",2023-11-30 17:10:46,False,False,United States,,,
18570,921,Senior Data Analyst,Senior data analyst and,"Sheffield, UK",via BeBee,Full-time,False,United Kingdom,2023-11-10 17:32:25,True,False,United Kingdom,,,
18572,212,Business Analyst,Data Business Analyst - Team Lead,India,via LinkedIn,Full-time,False,India,2023-08-23 17:11:06,False,False,India,,,
18626,923,Senior Data Engineer,Senior Azure Data Engineer - Ingles avanzado - Remote,Anywhere,via Jobgether,Full-time,True,El Salvador,2023-10-23 17:46:15,True,False,El Salvador,,,
18638,924,Business Analyst,HR Finance Operations Analyst,"Red Bank, NJ",via ZipRecruiter,Full-time,False,"New York, United States",2023-04-25 17:00:07,False,True,United States,,,
18663,925,Data Engineer,Data Engineer,"Remote, OR",via BeBee,Full-time,False,"Illinois, United States",2023-10-22 17:23:14,False,False,United States,,,
18666,926,Data Engineer,Data Engineer,"Austin, TX",via LinkedIn,Full-time,False,"Texas, United States",2023-11-22 17:07:53,False,False,United States,,,
18688,927,Data Engineer,Data Engineer Warrior,"Lisbon, Portugal",via Net-Empregos,Full-time,False,Portugal,2023-01-20 18:10:08,False,False,Portugal,,,
18709,210,Data Scientist,Data Scientist BLR,"Bengaluru, Karnataka, India",via Smart Recruiters Jobs,Full-time,False,India,2023-02-21 17:33:19,False,False,India,,,
18742,929,Senior Data Scientist,Senior Data Scientist,"West Jordan, UT",via BeBee,Full-time,False,"California, United States",2023-08-15 17:03:34,False,True,United States,,,
18745,466,Data Scientist,2023 Graduate - SW Engineer/Data Scientist/Ontologist - Threat...,"Laurel, MD",via Snagajob,Full-time,False,Georgia,2023-07-22 17:53:40,False,True,United States,,,
18768,931,Business Analyst,Data/Business Analyst,Hong Kong,via BeBee 香港,Full-time,False,Hong Kong,2023-08-11 17:22:49,False,False,Hong Kong,,,
18798,113,Machine Learning Engineer,Machine Learning Research Engineer,"Vienna, Austria",via BeBee,Full-time,False,Austria,2023-02-01 18:07:19,False,False,Austria,,,
18837,933,Data Scientist,Data Scientist | Farm Heroes Saga,"Barcelona, Spain",via LinkedIn,Full-time,False,Spain,2023-06-23 17:57:39,False,False,Spain,,,
18841,934,Business Analyst,QA Engineer,"Granada, Spain",via BeBee,Full-time,False,Spain,2023-08-08 17:21:44,True,False,Spain,,,
18856,935,Data Analyst,Data Analyst,"Fairfax, VA",via SimplyHired,Full-time,False,"New York, United States",2023-01-30 17:00:29,False,False,United States,,,
18934,797,Data Analyst,Sr. Data Reporting Analyst - Now Hiring,"Jacksonville, FL",via Snagajob,Full-time,False,Georgia,2023-04-17 17:37:50,True,False,United States,,,
18951,937,Data Engineer,Data Engineer,Anywhere,via LinkedIn,Contractor,True,"California, United States",2023-01-31 17:06:19,False,False,United States,,,
18959,938,Senior Data Engineer,Senior Software Engineer - Data Infrastructure,United States,via Ai-Jobs.net,Full-time,False,Sudan,2023-05-31 18:17:27,False,True,Sudan,year,213500.0,
18995,939,Data Analyst,"Trainee, L1 integration and data analytics",Finland,via Trabajo.org,Full-time,False,Finland,2023-03-01 17:34:49,False,False,Finland,,,
19036,940,Data Scientist,Data Scientist,"Plano, TX",via BeBee,Contractor,False,Sudan,2023-08-18 17:40:27,False,True,Sudan,,,
19045,732,Data Analyst,Data Analyst - Full-time,"Lake Forest, IL",via Snagajob,Full-time,False,"Illinois, United States",2023-05-11 17:02:45,False,True,United States,,,
19046,942,Senior Data Scientist,Data Scientist Senior,"Santiago, Chile",via BeBee,Part-time,False,Chile,2023-11-25 17:44:25,False,False,Chile,,,
19049,943,Data Engineer,GCP Data Engineer,Anywhere,via Indeed,Full-time,True,India,2023-09-04 17:08:41,False,False,India,,,
19069,944,Data Scientist,Data Scientist,United States,via Trabajo.org,Full-time,False,"Texas, United States",2023-11-22 17:04:15,False,False,United States,,,
19078,945,Data Engineer,Data Engineer (Senior),"New York, NY",via Melga,Full-time,False,Sudan,2023-02-24 17:52:25,True,True,Sudan,,,
19088,417,Data Engineer,Data Engineer Ii,"Mexico City, CDMX, Mexico",via BeBee,Full-time,False,Mexico,2023-12-21 17:11:25,False,False,Mexico,,,
19116,947,Data Engineer,Temp - Data Engineer,Anywhere,via Indeed,Full-time and Temp work,True,Sudan,2023-12-21 17:54:14,False,True,Sudan,,,
19122,948,Data Engineer,Data Engineer,"Amsterdam, Netherlands",via BeBee Nederland,Full-time,False,Netherlands,2023-03-10 17:30:36,True,False,Netherlands,,,
19130,154,Senior Data Engineer,Senior Data Engineer,"Aurora, IL",via Dice.com,Full-time,False,"Texas, United States",2023-07-20 17:09:14,False,True,United States,,,
19163,100,Senior Data Engineer,"Big Data Engineer, Senior with Security Clearance","Chantilly, VA",via LinkedIn,Full-time,False,Georgia,2023-01-20 18:42:12,False,True,United States,,,
19182,951,Data Engineer,"Engineering Manager, Data Platform","Berlin, Germany",via Indeed,Full-time,False,Germany,2023-04-20 17:09:39,False,False,Germany,,,
19194,952,Data Analyst,Data Analyst,"California, MD",via LinkedIn,Full-time,False,"New York, United States",2023-05-11 17:01:10,False,True,United States,,,
19256,953,Data Scientist,Junior Data Scientist,"Manchester, UK",via LinkedIn,Full-time,False,United Kingdom,2023-05-07 17:37:50,False,False,United Kingdom,,,
19272,954,Senior Data Scientist,Senior Staff Data Scientist (Remote),Anywhere,via ZipRecruiter,Full-time,True,Georgia,2023-02-25 18:29:59,False,True,United States,,,
19285,955,Data Scientist,"Data Scientist, Routing & ETA","Bucharest, Romania",via LinkedIn,Full-time,False,Romania,2023-03-06 18:10:12,False,False,Romania,,,
19327,956,Data Analyst,Marketing Data Analyst (m/w/x),Anywhere,via LinkedIn,Full-time,True,Germany,2023-02-07 17:19:55,False,False,Germany,,,
19341,570,Data Scientist,"Data Scientist III, SEM Analytics","London, UK",via LinkedIn,Full-time,False,United Kingdom,2023-01-15 17:15:13,False,False,United Kingdom,,,
19346,958,Data Engineer,Cloud Data Engineer - Hadoop / Snowflake / Azure,"Buffalo, NY",via LinkedIn,Full-time,False,"New York, United States",2023-11-20 17:05:28,False,True,United States,,,
19378,959,Data Analyst,Business Data Analyst,"Munich, Germany",via Jobs Trabajo.org,Full-time,False,Germany,2023-09-19 09:58:27,True,False,Germany,,,
19387,960,Data Analyst,Data Analyst II/III (Lending Analytics),"Vienna, VA",via Indeed,Full-time,False,"New York, United States",2023-04-20 17:00:04,False,False,United States,year,110200.0,
19419,158,Data Engineer,Data Engineer Team Leader – Hybrid – R1250k per annum,"Johannesburg, South Africa",via BeBee South Africa,Full-time,False,South Africa,2023-04-18 17:50:23,False,False,South Africa,,,
19475,807,Data Engineer,Data Center Engineering Operations Trainee,Hong Kong,via Trabajo.org,Full-time,False,Hong Kong,2023-06-07 17:33:20,False,False,Hong Kong,,,
19521,248,Data Scientist,Data Scientist and Data Manager,"Palo Alto, CA",via LinkedIn,Full-time,False,"California, United States",2023-07-21 17:03:07,False,False,United States,,,
19528,964,Data Analyst,Financial Data & Analytics Lead Analyst - Work from Home,Anywhere,via LinkedIn,Full-time,True,"New York, United States",2023-01-04 17:00:32,False,True,United States,,,
19532,27,Senior Data Scientist,Senior Data Scientist,"Remote, OR",via Trabajo.org,Full-time,False,"California, United States",2023-06-12 17:02:59,False,True,United States,,,
19553,966,Data Analyst,Data and Analytics Manager,United Arab Emirates,via BeBee,Full-time,False,United Arab Emirates,2023-01-19 18:19:17,True,False,United Arab Emirates,,,
19595,967,Senior Data Engineer,Senior Data Engineer- Digital Factory - Full-time / Part-time,"Detroit, MI",via Snagajob,Full-time,False,Sudan,2023-07-30 18:28:16,False,False,Sudan,,,
19618,968,Data Engineer,Sr. Data Engineer,Anywhere,via LinkedIn,Full-time,True,"Texas, United States",2023-01-05 17:29:23,False,True,United States,,,
19626,311,Business Analyst,"Senior Business Intelligence Analyst London, England","Liverpool, UK",via My Valley Jobs Today,Full-time,False,United Kingdom,2023-09-30 17:11:38,True,False,United Kingdom,,,
19659,970,Data Scientist,Data Scientist,"Marietta, GA",via SmartRecruiters Job Search,Full-time,False,"Illinois, United States",2023-01-04 17:05:30,False,False,United States,,,
19691,971,Data Scientist,Staff Data Scientist Remote North America,Anywhere,via Jobgether,Full-time,True,U.S. Virgin Islands,2023-09-19 17:43:24,False,False,U.S. Virgin Islands,,,
19699,972,Senior Data Analyst,Senior CBI Analyst,"Amman, Jordan",via BeBee,Full-time,False,Jordan,2023-10-28 17:37:20,True,False,Jordan,,,
19713,357,Data Scientist,"Manager, Data Science","Phoenix, AZ",via Trabajo.org,Full-time,False,Sudan,2023-11-01 17:39:10,False,False,Sudan,,,
19740,974,Data Analyst,Data analyst,"Kyiv, Ukraine",via Robota.ua,Full-time,False,Ukraine,2023-12-20 17:28:18,True,False,Ukraine,,,
19792,975,Data Engineer,Data Engineer,"Vianen, Netherlands",via BeBee Nederland,Full-time,False,Netherlands,2023-01-06 17:32:14,True,False,Netherlands,,,
19833,976,Data Scientist,Data Scientist,"Topeka, KS",via LinkedIn,Full-time,False,"Texas, United States",2023-11-22 17:04:29,False,False,United States,,,
19843,977,Data Engineer,Data Engineer II,"Washington, DC",via Snagajob,Full-time,False,Sudan,2023-05-14 18:00:49,False,False,Sudan,,,
19912,978,Data Scientist,Data Scientist,"Manchester, UK",via LinkedIn,Full-time,False,United Kingdom,2023-09-13 17:09:16,False,False,United Kingdom,,,
19928,979,Data Engineer,Data Engineer,"MIDDLE CITY WEST, PA",via Mondo,Contractor,False,"Florida, United States",2023-07-17 17:17:25,False,True,United States,,,
19956,980,Data Engineer,Data Engineer,"Bengaluru, Karnataka, India",via Indeed,Full-time,False,India,2023-05-03 17:38:53,True,False,India,,,
19976,981,Data Analyst,Tableau Developer/Data Analyst,"Los Angeles, CA",via Snagajob,Full-time,False,"California, United States",2023-07-11 17:01:34,False,False,United States,,,
19980,982,Data Engineer,Manufacturing & Data Engineer F/H,Belgium,via BeBee Belgique,Full-time,False,Belgium,2023-12-14 17:30:08,False,False,Belgium,,,
20039,983,Data Engineer,"Data Engineer, Informatiker/in","Dublin, Ireland",via Trabajo.org,Full-time,False,Ireland,2023-01-07 17:22:38,False,False,Ireland,,,
20053,984,Data Engineer,Data Engineer (all genders),"Porto, Portugal",via WJHL Jobs,Full-time,False,Portugal,2023-02-10 17:49:55,False,False,Portugal,,,
20071,985,Data Engineer,Tupande Data Engineer,"Nairobi, Kenya",via BeBee Kenya,Full-time,False,Kenya,2023-06-01 18:22:59,False,False,Kenya,,,
20098,986,Data Engineer,Data Support Engineer,"Buffalo, NY",via Delaware North Careers,Full-time,False,Georgia,2023-07-25 17:42:34,False,True,United States,,,
20101,987,Data Engineer,Enterprise Data Engineer,"Des Moines, IA",via LinkedIn,Full-time,False,"Florida, United States",2023-08-24 17:28:45,False,False,United States,,,
20156,988,Data Scientist,Research Oriented Data Scientist,"Leudelange, Luxembourg",via Emplois Trabajo.org,Full-time,False,Luxembourg,2023-11-24 18:28:20,False,False,Luxembourg,,,
20159,989,Senior Data Engineer,Data Engineer Senior,"Quilicura, Chile",via AIRA,Full-time,False,Chile,2023-12-19 17:46:24,True,False,Chile,,,
20162,990,Senior Data Engineer,Senior Data Engineer (Microsoft Stack),"Gujarat, India",via Indeed,Full-time,False,India,2023-03-21 17:34:02,False,False,India,,,
20208,991,Data Engineer,Data Engineer,"Toluca, State of Mexico, Mexico",via Trabajo.org,Full-time,False,Mexico,2023-02-15 18:00:12,True,False,Mexico,,,
20227,12,Data Analyst,"Data Analyst     Data Team (Bangkok based, relocation provided)","Manchester, UK",via LinkedIn,Full-time,False,United Kingdom,2023-10-31 17:12:32,False,False,United Kingdom,,,
20241,993,Data Scientist,Data Scientist (m/f/d),"Hanau, Germany",via WREG Jobs,Full-time,False,Germany,2023-04-27 17:15:45,False,False,Germany,,,
20255,994,Senior Data Scientist,Senior Data Scientist,Anywhere,via LinkedIn,Full-time,True,"Texas, United States",2023-04-07 17:02:53,False,False,United States,,,
20262,995,Data Analyst,Marketing Data Analyst/Scientist,"Madrid, Spain",via BeBee,Full-time,False,Spain,2023-03-01 17:27:11,False,False,Spain,,,
20307,996,Data Analyst,Senior Business Analyst / Data Analyst,"Dallas, TX",via WJHL Jobs,,False,"Texas, United States",2023-03-16 17:02:05,False,False,United States,,,
20346,6,Data Engineer,Data Engineer with Frontend Development Skills - Remote - Latin...,Anywhere,via Jobgether,Full-time,True,Nicaragua,2023-09-19 17:33:56,False,False,Nicaragua,,,
20347,998,Data Analyst,Data Analyst Entry level (Remote),"Los Angeles, CA",via Hireably.freshteam.com,Full-time,False,"California, United States",2023-07-29 17:01:02,False,False,United States,,,
20364,999,Data Analyst,"People Analytics Analyst - Human Resources (1.0 FTE, Days)","Palo Alto, CA",via Melga,Full-time,False,"California, United States",2023-02-12 17:00:36,False,False,United States,,,
